operon_id,gene_name,hmm_name,evalue,score,truncated,length
ERZ920402@367,Cas13d,Cas13d_0_CAS-VI-D,0.0,1176.9,00,955
ERZ920402@380,Cas9,Cas9_c2,0.0,1694.2,00,1343
ERZ920402@388,Cas9,Cas9_c2,0.0,1686.3,00,1346
ERZ920402@404,Cas9,Cas9_c2,0.0,1566.7,00,1362
ERZ920402@7,Cas12f,Cas12f_c8,0.0,442.8,00,498
ERZ920402@76,Cas9,Cas9_c2,0.0,1323.5,00,1447
ERZ920410@12,Cas12f,Cas12f_c94,0.0,883.3,00,523
ERZ920410@124,Cas9,Cas9_c2,0.0,1714.3,00,1326
ERZ920410@143,Cas9,Cas9_c2,0.0,1810.0,00,1361
ERZ920410@171,Cas9,Cas9_c13,0.0,2215.2,00,1500
ERZ920410@188,Cas13d,Cas13d_0_CAS-VI-D,0.0,1387.5,00,926
ERZ920410@196,Cas13d,Cas13d_0_CAS-VI-D,0.0,924.7,00,920
ERZ920410@254,Cas12f,Cas12f_c6,0.0,278.6,00,381
ERZ920410@254,Cas9,Cas9_c2,0.0,1322.4,00,1447
ERZ920410@270,Cas12a,Cas12a_c5,0.0,1792.8,00,1246
ERZ920410@291,Cas9,Cas9_c11,0.0,1481.1,00,1428
ERZ920410@292,Cas9,Cas9_c2,0.0,1716.6,00,1333
ERZ920410@44,Cas9,Cas9_c3,0.0,1223.5,00,1071
ERZ920410@55,Cas9,Cas9_c2,0.0,1696.3,00,1346
ERZ920411@107,Cas12a,Cas12a_c5,0.0,1398.4,00,1264
ERZ920411@12,Cas9,Cas9_c13,0.0,1851.5,10,1246
ERZ920411@134,Cas9,Cas9_c2,0.0,1697.9,00,1325
ERZ920411@175,Cas9,Cas9_c2,0.0,1813.8,00,1341
ERZ920411@192,Cas9,Cas9_c2,0.0,1574.0,00,1362
ERZ920411@199,Cas12a,Cas12a_c5,0.0,1427.7,00,1285
ERZ920411@30,Cas9,Cas9_c2,0.0,1831.1,00,1326
ERZ920411@32,Cas9,Cas9_c13,0.0,2328.7,00,1508
ERZ920411@5,Cas9,Cas9_c2,0.0,1694.2,00,1343
ERZ920411@73,Cas9,Cas9_c3,0.0,936.5,00,1063
ERZ920412@109,Cas9,Cas9_c13,0.0,2227.2,00,1510
ERZ920412@110,Cas9,Cas9_c3,0.0,1181.1,00,1075
ERZ920412@114,Cas9,Cas9_c2,0.0,1696.0,00,1345
ERZ920412@124,Cas9,Cas9_c2,0.0,1421.6,00,1402
ERZ920412@151,Cas12a,Cas12a_c5,0.0,1123.0,10,1087
ERZ920412@151,Cas12f,Cas12f_c201,4e-06,11.8,00,83
ERZ920412@163,Cas13d,Cas13d_0_CAS-VI-D,0.0,1176.3,00,955
ERZ920412@72,Cas9,Cas9_c4,0.0,1152.9,00,1004
ERZ920412@82,Cas9,Cas9_c3,0.0,1049.5,00,1105
ERZ920417@101,Cas9,Cas9_c3,0.0,1065.5,00,1105
ERZ920417@104,Cas9,Cas9_c2,0.0,1629.4,00,1354
ERZ920417@108,Cas12a,Cas12a_c5,0.0,1686.7,00,1230
ERZ920417@11,Cas9,Cas9_c13,0.0,2213.7,00,1499
ERZ920417@124,Cas9,Cas9_c2,0.0,1718.1,00,1326
ERZ920417@133,Cas12a,Cas12a_c5,0.0,1367.6,00,1306
ERZ920417@153,Cas9,Cas9_c18,0.0,894.1,00,1217
ERZ920417@154,Cas9,Cas9_c2,0.0,1064.5,10,1196
ERZ920417@16,Cas12f,Cas12f_c29,0.0,593.7,00,513
ERZ920417@163,Cas12a,Cas12a_c5,0.0,710.3,00,1260
ERZ920417@172,Cas12a,Cas12a_c5,0.0,1624.0,00,1246
ERZ920417@173,Cas9,Cas9_c150,0.0,2148.2,00,1360
ERZ920417@184,Cas12a,Cas12a_c5,0.0,1640.0,00,1225
ERZ920417@185,Cas12a,Cas12a_c5,0.0,1365.1,00,1259
ERZ920417@28,Cas9,Cas9_c11,0.0,1480.6,00,1428
ERZ920417@28,Cas12f,Cas12f_c200,4.1e-08,20.0,00,269
ERZ920417@30,Cas12a,Cas12a_c5,0.0,1782.7,00,1246
ERZ920417@31,Cas9,Cas9_c2,0.0,1765.8,00,1356
ERZ920417@53,Cas9,Cas9_c2,0.0,1003.3,00,1405
ERZ920417@64,Cas9,Cas9_c3,0.0,1049.5,00,1105
ERZ920418@177,Cas12a,Cas12a_c5,0.0,1395.0,00,1264
ERZ920418@177,Cas12f,Cas12f_c214,1.5e-07,16.1,00,126
ERZ920418@19,Cas9,Cas9_c2,0.0,1708.4,00,1328
ERZ920418@190,Cas9,Cas9_c2,0.0,1405.7,00,1356
ERZ920418@41,Cas9,Cas9_c11,0.0,1501.3,00,1425
ERZ920418@42,Cas13d,Cas13d_0_CAS-VI-D,0.0,1170.7,00,953
ERZ920418@52,Cas9,Cas9_c2,0.0,1693.4,00,1346
ERZ920418@54,Cas9,Cas9_c3,0.0,1185.2,00,1075
ERZ920418@68,Cas9,Cas9_c13,0.0,1589.3,01,1078
ERZ920418@7,Cas12a,Cas12a_c5,0.0,1643.9,00,1246
ERZ920418@96,Cas9,Cas9_c2,0.0,1836.1,00,1353
ERZ920419@114,Cas9,Cas9_c11,0.0,1501.9,10,1239
ERZ920419@17,Cas9,Cas9_c2,0.0,1831.3,00,1326
ERZ920419@22,Cas9,Cas9_c13,0.0,2317.7,00,1505
ERZ920419@32,Cas12a,Cas12a_c5,0.0,1693.8,00,1228
ERZ920419@95,Cas9,Cas9_c3,0.0,1268.3,00,1129
ERZ920420@49,Cas9,Cas9_c2,0.0,1485.4,00,1206
ERZ920421@107,Cas12a,Cas12a_c5,0.0,707.5,00,1260
ERZ920421@113,Cas12f,Cas12f_c6,2.5e-35,109.3,00,430
ERZ920421@181,Cas9,Cas9_c49,0.0,1744.9,00,1423
ERZ920421@219,Cas9,Cas9_c3,0.0,1012.4,00,1105
ERZ920421@266,Cas9,Cas9_c11,0.0,1109.6,00,1076
ERZ920421@266,Cas9,Cas9_c11,0.0,382.5,00,334
ERZ920421@64,Cas12f,Cas12f_c73,6.2e-06,11.1,00,192
ERZ920421@72,Cas9,Cas9_c13,0.0,2198.7,00,1499
ERZ920422@101,Cas12a,Cas12a_c5,0.0,1371.8,00,1306
ERZ920422@110,Cas9,Cas9_c3,0.0,1241.7,00,1101
ERZ920422@132,Cas9,Cas9_c3,0.0,1178.8,00,1075
ERZ920422@148,Cas9,Cas9_c2,0.0,1369.8,00,1425
ERZ920422@163,Cas9,Cas9_c2,0.0,1831.3,00,1326
ERZ920422@164,Cas13d,Cas13d_0_CAS-VI-D,0.0,1382.7,00,923
ERZ920422@170,Cas9,Cas9_c11,0.0,1480.5,00,1428
ERZ920422@170,Cas12f,Cas12f_c200,2e-08,19.5,00,269
ERZ920422@176,Cas9,Cas9_c13,0.0,2297.5,00,1510
ERZ920422@199,Cas12a,Cas12a_c5,0.0,1308.3,00,1197
ERZ920422@210,Cas9,Cas9_c18,0.0,966.2,00,1221
ERZ920422@294,Cas9,Cas9_c3,0.0,937.0,00,1063
ERZ920422@298,Cas9,Cas9_c3,0.0,1178.7,00,1085
ERZ920422@299,Cas9,Cas9_c2,0.0,1615.9,00,1359
ERZ920422@305,Cas9,Cas9_c2,0.0,1715.4,00,1333
ERZ920422@319,Cas9,Cas9_c13,0.0,2098.0,00,1551
ERZ920422@35,Cas12f,Cas12f_c214,1.4e-06,15.2,00,242
ERZ920422@47,Cas9,Cas9_c11,0.0,1501.3,00,1425
ERZ920422@83,Cas9,Cas9_c13,0.0,2328.3,00,1505
ERZ920422@96,Cas12f,Cas12f_c214,2.4e-06,14.4,00,198
ERZ920423@115,Cas12a,Cas12a_c5,0.0,1366.7,00,1306
ERZ920423@131,Cas9,Cas9_c2,0.0,1404.6,00,1344
ERZ920423@141,Cas12a,Cas12a_c5,0.0,1396.9,00,1260
ERZ920423@173,Cas12f,Cas12f_c6,0.0,391.6,00,363
ERZ920423@158,Cas9,Cas9_c13,0.0,2319.9,00,1505
ERZ920423@19,Cas9,Cas9_c2,0.0,1760.3,00,1353
ERZ920423@32,Cas9,Cas9_c3,0.0,1193.7,00,1075
ERZ920423@35,Cas12a,Cas12a_c5,0.0,1746.1,00,1307
ERZ920423@43,Cas12a,Cas12a_c5,0.0,1699.7,00,1228
ERZ920423@66,Cas12f,Cas12f_c8,0.0,443.6,00,493
ERZ920424@102,Cas9,Cas9_c2,0.0,1555.8,00,1339
ERZ920424@108,Cas9,Cas9_c2,0.0,1624.2,00,1378
ERZ920424@115,Cas9,Cas9_c4,0.0,1209.9,00,1071
ERZ920424@123,Cas12f,Cas12f_c29,4.1e-31,95.9,10,202
ERZ920424@123,Cas12f,Cas12f_c6,0.0,393.2,00,364
ERZ920424@132,Cas12a,Cas12a_c5,0.0,1374.4,00,1306
ERZ920424@152,Cas12a,Cas12a_c5,0.0,1373.8,00,1272
ERZ920424@159,Cas9,Cas9_c2,0.0,1232.9,01,1033
ERZ920424@163,Cas9,Cas9_c3,0.0,1066.7,00,1109
ERZ920424@181,Cas9,Cas9_c3,1.4e-25,78.8,01,385
ERZ920424@182,Cas9,Cas9_c3,0.0,936.0,00,1210
ERZ920424@24,Cas12f,Cas12f_c6,0.0,391.6,00,363
ERZ920424@31,Cas9,Cas9_c2,0.0,1363.4,00,1426
ERZ920424@43,Cas9,Cas9_c2,0.0,1405.1,00,1344
ERZ920424@59,Cas12c,Cas12c_c103,2.4e-06,12.2,00,332
ERZ920424@80,Cas9,Cas9_c2,0.0,1696.3,00,1346
ERZ920425@117,Cas12a,Cas12a_c5,5.6e-07,15.2,00,125
ERZ920425@134,Cas9,Cas9_c2,0.0,1826.1,00,1357
ERZ920425@145,Cas9,Cas9_c2,0.0,1681.7,00,1370
ERZ920425@15,Cas9,Cas9_c2,0.0,1508.5,00,1373
ERZ920425@170,Cas9,Cas9_c49,0.0,1364.3,00,1179
ERZ920425@171,Cas9,Cas9_c11,0.0,1484.5,00,1434
ERZ920425@173,Cas9,Cas9_c2,0.0,1746.8,00,1398
ERZ920425@198,Cas9,Cas9_c2,0.0,1702.6,00,1359
ERZ920425@219,Cas9,Cas9_c11,0.0,1496.9,00,1437
ERZ920425@224,Cas9,Cas9_c2,0.0,1715.4,00,1331
ERZ920425@233,Cas9,Cas9_c3,0.0,1029.5,00,1101
ERZ920425@239,Cas9,Cas9_c2,0.0,1353.2,00,1426
ERZ920425@261,Cas9,Cas9_c13,0.0,2264.2,00,1521
ERZ920425@263,Cas12f,Cas12f_c58,1.4e-09,23.1,00,83
ERZ920425@274,Cas12a,Cas12a_c5,0.0,1394.8,00,1260
ERZ920425@284,Cas12a,Cas12a_c5,0.0,1358.2,00,1310
ERZ920425@295,Cas9,Cas9_c18,0.0,967.7,00,1221
ERZ920425@72,Cas12f,Cas12f_c179,7.3e-06,10.8,00,181
ERZ920425@53,Cas9,Cas9_c2,0.0,1831.3,00,1326
ERZ920425@8,Cas9,Cas9_c2,0.0,1321.3,00,1439
ERZ920426@119,Cas9,Cas9_c2,0.0,1323.5,00,1447
ERZ920426@142,Cas12f,Cas12f_c8,0.0,364.4,01,336
ERZ920426@145,Cas9,Cas9_c2,0.0,1521.3,00,1372
ERZ920426@201,Cas9,Cas9_c2,0.0,1423.5,00,1386
ERZ920426@48,Cas12f,Cas12f_c8,0.0,447.0,00,401
ERZ920426@48,Cas12f,Cas12f_c6,6.3e-09,22.7,01,26
ERZ920426@51,Cas9,Cas9_c13,0.0,2247.3,00,1507
ERZ920426@8,Cas9,Cas9_c3,0.0,1049.5,00,1105
ERZ920427@1,Cas12f,Cas12f_c1,0.0,157.9,10,129
ERZ920427@10,Cas9,Cas9_0_II-D,2.9e-09,23.4,00,209
ERZ920427@10,Cas12f,Cas12f_c1,0.0,272.5,00,202
ERZ920427@13,Cas9,Cas9_c49,0.0,1748.5,00,1423
ERZ920427@138,Cas12a,Cas12a_c5,0.0,1397.1,00,1264
ERZ920427@24,Cas9,Cas9_c18,0.0,922.1,00,1216
ERZ920427@41,Cas12f,Cas12f_c1,1.6e-13,38.1,01,41
ERZ920427@72,Cas9,Cas9_c13,0.0,2310.0,00,1513
ERZ920427@82,Cas9,Cas9_c11,0.0,1480.7,10,1391
ERZ920428@120,Cas9,Cas9_c2,0.0,1275.7,10,999
ERZ920428@146,Cas12f,Cas12f_c6,1.7e-12,34.9,01,47
ERZ920428@163,Cas9,Cas9_c3,0.0,938.3,00,1210
ERZ920428@166,Cas9,Cas9_c2,0.0,1329.3,00,1447
ERZ920428@167,Cas9,Cas9_c2,0.0,1763.6,00,1398
ERZ920428@174,Cas12a,Cas12a_c5,0.0,1377.7,00,1289
ERZ920428@190,Cas12f,Cas12f_c84,4.7e-06,12.6,00,184
ERZ920428@216,Cas9,Cas9_c18,0.0,967.5,00,1221
ERZ920428@22,Cas9,Cas9_c13,0.0,2292.3,00,1510
ERZ920428@246,Cas9,Cas9_c2,0.0,1631.2,00,1325
ERZ920428@247,Cas9,Cas9_c13,0.0,2335.5,00,1509
ERZ920428@252,Cas9,Cas9_c2,0.0,1832.6,00,1326
ERZ920428@45,Cas9,Cas9_c11,0.0,1168.9,00,1155
ERZ920428@5,Cas9,Cas9_c3,0.0,935.1,00,1210
ERZ920428@52,Cas12f,Cas12f_c29,0.0,600.6,00,526
ERZ920428@82,Cas9,Cas9_c13,0.0,2331.3,00,1510
ERZ920428@82,Cas12f,Cas12f_c200,9e-08,18.3,00,270
ERZ920428@86,Cas12a,Cas12a_c5,0.0,1082.7,00,937
ERZ920428@86,Cas12a,Cas12a_c5,0.0,410.0,00,295
ERZ920429@116,Cas12a,Cas12a_c5,0.0,1359.2,00,1301
ERZ920429@151,Cas9,Cas9_c35,0.0,1486.2,00,1138
ERZ920429@163,Cas9,Cas9_c2,0.0,1826.2,00,1326
ERZ920429@173,Cas9,Cas9_c2,0.0,1444.7,00,1387
ERZ920429@227,Cas12f,Cas12f_c72,1.5e-07,16.4,00,280
ERZ920429@255,Cas9,Cas9_c2,0.0,1513.0,00,1364
ERZ920429@261,Cas12a,Cas12a_c5,0.0,1414.8,00,1198
ERZ920429@35,Cas9,Cas9_c18,0.0,902.7,00,1205
ERZ920429@369,Cas9,Cas9_c2,0.0,1240.6,01,1127
ERZ920429@376,Cas9,Cas9_c2,0.0,993.2,00,1405
ERZ920429@40,Cas9,Cas9_c2,0.0,1358.2,00,1426
ERZ920429@80,Cas12f,Cas12f_c6,4.6e-25,75.4,10,211
ERZ920429@84,Cas9,Cas9_c49,0.0,1569.3,00,1428
ERZ920430@107,Cas9,Cas9_c11,0.0,1496.9,00,1437
ERZ920430@138,Cas9,Cas9_c3,0.0,583.1,00,1051
ERZ920430@182,Cas12a,Cas12a_c5,0.0,1412.7,00,1198
ERZ920430@198,Cas9,Cas9_c13,0.0,2251.3,00,1507
ERZ920430@238,Cas9,Cas9_c13,0.0,722.4,00,508
ERZ920430@238,Cas9,Cas9_c13,0.0,1323.9,00,885
ERZ920430@25,Cas9,Cas9_c2,0.0,1427.7,00,1386
ERZ920430@256,Cas9,Cas9_c3,0.0,1262.5,00,1129
ERZ920430@28,Cas9,Cas9_c2,0.0,332.8,00,411
ERZ920430@28,Cas9,Cas9_c2,0.0,937.7,00,1008
ERZ920430@50,Cas12f,Cas12f_c1,0.0,162.3,01,133
ERZ920430@56,Cas12a,Cas12a_c5,0.0,1352.9,00,1305
ERZ920431@111,Cas9,Cas9_c2,0.0,1832.6,00,1326
ERZ920431@117,Cas9,Cas9_c35,0.0,1556.1,00,1152
ERZ920431@123,Cas12a,Cas12a_c5,0.0,1784.6,00,1246
ERZ920431@130,Cas9,Cas9_c13,0.0,1449.0,10,961
ERZ920336@41,Cas9,Cas9_c18,0.0,967.5,00,1221
ERZ920336@42,Cas9,Cas9_c11,0.0,1492.9,00,1437
ERZ920336@71,Cas9,Cas9_c3,0.0,1258.0,00,1085
ERZ920337@104,Cas9,Cas9_c13,0.0,1526.7,00,1025
ERZ920337@109,Cas9,Cas9_c2,0.0,1754.8,00,1322
ERZ920337@16,Cas9,Cas9_c2,0.0,1763.1,00,1354
ERZ920337@23,Cas13d,Cas13d_0_CAS-VI-D,0.0,1381.8,00,926
ERZ920337@50,Cas12f,Cas12f_c8,0.0,437.3,00,493
ERZ920337@69,Cas9,Cas9_c11,0.0,1168.9,00,1155
ERZ920337@73,Cas9,Cas9_c13,0.0,2297.2,00,1510
ERZ920338@101,Cas9,Cas9_c2,0.0,1351.9,00,1426
ERZ920338@150,Cas9,Cas9_c2,0.0,1831.3,00,1326
ERZ920338@155,Cas9,Cas9_c3,0.0,959.6,00,1114
ERZ920338@183,Cas9,Cas9_c2,0.0,1430.6,00,1415
ERZ920338@216,Cas12a,Cas12a_c5,0.0,1394.6,00,1264
ERZ920338@225,Cas9,Cas9_c13,0.0,2266.2,00,1537
ERZ920338@236,Cas9,Cas9_c2,0.0,1774.0,00,1351
ERZ920338@24,Cas9,Cas9_c13,0.0,2313.3,00,1511
ERZ920338@29,Cas12a,Cas12a_c5,0.0,1362.5,00,1311
ERZ920338@75,Cas9,Cas9_c2,0.0,1746.8,00,1398
ERZ920338@77,Cas9,Cas9_c2,0.0,1512.7,00,1372
ERZ920338@92,Cas9,Cas9_c13,0.0,2227.1,00,1499
ERZ920339@103,Cas9,Cas9_c3,0.0,1250.0,00,1101
ERZ920339@125,Cas9,Cas9_c4,0.0,799.1,00,1158
ERZ920339@13,Cas9,Cas9_c2,0.0,1398.7,00,1354
ERZ920339@217,Cas9,Cas9_c3,0.0,900.2,00,1069
ERZ920339@222,Cas12f,Cas12f_c6,0.0,391.6,00,363
ERZ920339@223,Cas9,Cas9_c2,0.0,1467.5,00,1319
ERZ920339@236,Cas12a,Cas12a_c5,0.0,1279.2,00,1256
ERZ920339@262,Cas9,Cas9_c18,0.0,967.6,00,1221
ERZ920339@27,Cas12a,Cas12a_c5,0.0,1371.7,00,1311
ERZ920339@38,Cas12a,Cas12a_c5,0.0,1394.2,00,1264
ERZ920339@5,Cas12f,Cas12f_c29,0.0,174.9,00,652
ERZ920340@138,Cas9,Cas9_c13,0.0,2194.0,00,1500
ERZ920340@139,Cas12f,Cas12f_c77,1.6e-06,14.1,00,164
ERZ920340@145,Cas9,Cas9_c2,0.0,1712.8,00,1315
ERZ920340@169,Cas12a,Cas12a_c5,0.0,1785.5,00,1246
ERZ920340@179,Cas12f,Cas12f_c84,7e-06,12.6,00,184
ERZ920340@191,Cas9,Cas9_c2,0.0,1764.1,00,1398
ERZ920340@23,Cas9,Cas9_c18,0.0,967.5,00,1221
ERZ920340@231,Cas9,Cas9_c11,0.0,1168.9,00,1155
ERZ920340@236,Cas9,Cas9_c2,0.0,1579.8,00,1363
ERZ920340@242,Cas9,Cas9_c2,0.0,1726.9,00,1326
ERZ920340@253,Cas9,Cas9_c2,0.0,1631.2,00,1325
ERZ920340@255,Cas9,Cas9_c3,0.0,938.3,00,1210
ERZ920340@35,Cas9,Cas9_c13,0.0,2292.3,00,1510
ERZ920340@47,Cas9,Cas9_c13,0.0,2331.3,00,1510
ERZ920340@58,Cas12f,Cas12f_c29,0.0,600.6,00,526
ERZ920340@91,Cas9,Cas9_c3,0.0,935.1,00,1210
ERZ920341@113,Cas12f,Cas12f_c200,1.4e-08,20.0,00,269
ERZ920341@113,Cas9,Cas9_c11,0.0,1480.6,00,1428
ERZ920341@151,Cas9,Cas9_c2,0.0,1725.3,00,1359
ERZ920341@20,Cas9,Cas9_c2,0.0,1364.2,00,1426
ERZ920341@207,Cas9,Cas9_c2,0.0,1695.1,00,1346
ERZ920341@213,Cas9,Cas9_c2,0.0,249.4,00,177
ERZ920341@213,Cas9,Cas9_c2,0.0,1494.1,00,1140
ERZ920341@42,Cas12a,Cas12a_c5,0.0,1645.2,00,1246
ERZ920341@63,Cas9,Cas9_c2,0.0,1717.8,00,1326
ERZ920341@73,Cas12a,Cas12a_c5,0.0,1371.5,00,1306
ERZ920341@81,Cas9,Cas9_c150,0.0,2241.0,00,1356
ERZ920342@119,Cas9,Cas9_0_II-D,4.3e-11,28.9,00,125
ERZ920342@20,Cas12a,Cas12a_c5,0.0,1086.9,00,1057
ERZ920342@46,Cas9,Cas9_c3,0.0,1049.5,00,1105
ERZ920342@72,Cas12f,Cas12f_c201,7.9e-06,11.8,00,83
ERZ920342@85,Cas12f,Cas12f_c6,0.0,210.6,00,546
ERZ920343@103,Cas12a,Cas12a_c5,0.0,1417.3,00,1283
ERZ920343@120,Cas9,Cas9_c49,0.0,1739.1,00,1436
ERZ920343@127,Cas12f,Cas12f_c29,0.0,624.9,00,512
ERZ920343@166,Cas12a,Cas12a_c5,0.0,1399.6,00,1276
ERZ920343@201,Cas9,Cas9_c18,0.0,922.1,00,1216
ERZ920343@26,Cas9,Cas9_c2,0.0,1584.4,00,1363
ERZ920343@35,Cas9,Cas9_c18,0.0,899.7,00,1217
ERZ920343@72,Cas9,Cas9_c3,0.0,1049.5,00,1105
ERZ920343@78,Cas9,Cas9_c2,0.0,1346.2,00,1427
ERZ920344@12,Cas9,Cas9_c2,0.0,1702.9,00,1359
ERZ920344@122,Cas9,Cas9_c3,0.0,1197.3,00,1078
ERZ920344@131,Cas9,Cas9_c3,0.0,1012.4,00,1105
ERZ920344@144,Cas9,Cas9_c11,0.0,1411.3,00,1154
ERZ920344@169,Cas9,Cas9_c11,0.0,1501.3,00,1425
ERZ920344@226,Cas9,Cas9_c2,0.0,1822.3,00,1357
ERZ920344@233,Cas12a,Cas12a_c5,0.0,1393.4,00,1264
ERZ920344@252,Cas9,Cas9_c2,0.0,1432.0,00,1352
ERZ920344@289,Cas9,Cas9_c49,0.0,1623.9,00,1429
ERZ920344@307,Cas12f,Cas12f_c6,0.0,192.8,00,505
ERZ920344@309,Cas9,Cas9_c13,0.0,2321.3,00,1505
ERZ920344@313,Cas9,Cas9_c2,0.0,1787.2,00,1352
ERZ920344@57,Cas9,Cas9_c2,0.0,1324.3,00,1439
ERZ920346@114,Cas9,Cas9_c13,0.0,2146.2,00,1463
ERZ920346@16,Cas9,Cas9_c13,0.0,2266.2,00,1537
ERZ920347@133,Cas12a,Cas12a_c5,0.0,1395.0,00,1264
ERZ920347@133,Cas12f,Cas12f_c214,4.4e-07,16.1,00,126
ERZ920347@173,Cas9,Cas9_c2,0.0,1837.2,00,1353
ERZ920347@20,Cas9,Cas9_c11,0.0,1501.3,00,1425
ERZ920347@82,Cas12a,Cas12a_c5,0.0,1643.9,00,1246
ERZ920347@94,Cas9,Cas9_c2,0.0,1708.4,00,1328
ERZ920347@96,Cas9,Cas9_c3,2.3e-25,76.9,10,123
ERZ920348@107,Cas12a,Cas12a_c5,0.0,1364.6,00,1311
ERZ920348@129,Cas9,Cas9_c2,5.7e-32,99.9,01,248
ERZ920348@137,Cas9,Cas9_c3,0.0,1066.8,00,1105
ERZ920348@151,Cas9,Cas9_c49,0.0,1567.5,00,1428
ERZ920348@160,Cas9,Cas9_c13,0.0,2318.4,00,1505
ERZ920348@170,Cas9,Cas9_c3,0.0,1181.0,00,1075
ERZ920348@179,Cas9,Cas9_c2,0.0,1834.1,00,1326
ERZ920348@190,Cas9,Cas9_c13,0.0,2227.1,00,1499
ERZ920348@196,Cas9,Cas9_c3,0.0,959.6,00,1114
ERZ920348@211,Cas9,Cas9_c18,0.0,911.5,00,1226
ERZ920348@220,Cas9,Cas9_c2,9.40271e-43,135.7,00,186
ERZ920348@238,Cas12f,Cas12f_c6,0.0,176.4,01,147
ERZ920348@280,Cas9,Cas9_c2,2.5e-31,97.8,01,248
ERZ920348@286,Cas9,Cas9_c13,0.0,2268.4,00,1534
ERZ920348@299,Cas9,Cas9_c2,0.0,1566.9,00,1362
ERZ920348@313,Cas12a,Cas12a_c5,0.0,1397.4,00,1264
ERZ920348@339,Cas12a,Cas12a_c5,0.0,174.9,01,124
ERZ920348@38,Cas9,Cas9_c2,0.0,968.1,00,1398
ERZ920348@45,Cas13d,Cas13d_0_CAS-VI-D,0.0,1393.7,00,923
ERZ920348@65,Cas12f,Cas12f_c8,0.0,551.0,00,444
ERZ920349@11,Cas9,Cas9_c2,0.0,1323.3,00,1447
ERZ920349@143,Cas9,Cas9_c18,0.0,967.5,00,1221
ERZ920349@152,Cas13d,Cas13d_0_CAS-VI-D,0.0,1390.5,00,919
ERZ920349@155,Cas9,Cas9_c3,0.0,979.9,00,1115
ERZ920349@164,Cas9,Cas9_c11,0.0,1507.8,00,1437
ERZ920349@171,Cas9,Cas9_c2,0.0,1823.1,00,1357
ERZ920349@173,Cas9,Cas9_c3,0.0,1077.8,00,1107
ERZ920349@218,Cas9,Cas9_c11,0.0,1482.2,00,1168
ERZ920349@231,Cas12f,Cas12f_c214,4.9e-07,14.4,00,198
ERZ920349@239,Cas9,Cas9_c3,0.0,1193.1,00,1075
ERZ920349@39,Cas9,Cas9_c2,0.0,1620.6,00,1359
ERZ920349@43,Cas12a,Cas12a_c5,0.0,1414.5,00,1283
ERZ920349@53,Cas9,Cas9_c2,0.0,1745.5,00,1354
ERZ920349@62,Cas9,Cas9_c2,0.0,1756.5,00,1322
ERZ920349@84,Cas9,Cas9_c49,0.0,1624.7,00,1429
ERZ920349@92,Cas12f,Cas12f_c45,2.3e-06,12.5,00,54
ERZ920350@115,Cas9,Cas9_c13,0.0,2307.6,00,1511
ERZ920350@121,Cas9,Cas9_c3,0.0,730.1,00,1003
ERZ920350@141,Cas9,Cas9_c11,0.0,1501.3,00,1425
ERZ920350@154,Cas9,Cas9_c13,0.0,1703.1,00,1117
ERZ920350@159,Cas9,Cas9_c18,0.0,189.6,00,213
ERZ920350@160,Cas9,Cas9_c13,0.0,2235.4,00,1541
ERZ920350@161,Cas12f,Cas12f_c8,0.0,551.2,00,444
ERZ920350@6,Cas12f,Cas12f1_2_CAS-V-F,8.2e-06,12.0,00,409
ERZ920351@14,Cas9,Cas9_c13,0.0,2224.6,00,1499
ERZ920351@18,Cas12f,Cas12f_c8,0.0,447.4,00,454
ERZ920351@24,Cas9,Cas9_c2,0.0,1567.9,00,1359
ERZ920351@57,Cas12f,Cas12f_c29,0.0,600.5,10,492
ERZ920351@63,Cas9,Cas9_c3,0.0,1197.7,00,1078
ERZ920351@68,Cas9,Cas9_c2,0.0,1693.6,00,1346
ERZ920351@98,Cas9,Cas9_c18,0.0,967.5,00,1221
ERZ920352@100,Cas9,Cas9_c13,0.0,2318.2,00,1505
ERZ920352@107,Cas9,Cas9_c13,0.0,2331.3,00,1510
ERZ920352@112,Cas9,Cas9_c11,0.0,1571.2,00,1394
ERZ920352@12,Cas9,Cas9_c3,0.0,1185.2,00,1075
ERZ920352@158,Cas9,Cas9_c2,0.0,1322.1,00,1439
ERZ920352@171,Cas12f,Cas12f_c29,0.0,623.5,00,513
ERZ920352@200,Cas12a,Cas12a_c5,0.0,1393.9,00,1264
ERZ920352@21,Cas13d,Cas13d_0_CAS-VI-D,0.0,1373.7,00,924
ERZ920352@214,Cas9,Cas9_c2,6.5e-38,119.7,10,272
ERZ920352@235,Cas9,Cas9_c13,0.0,2268.4,00,1534
ERZ920352@280,Cas12a,Cas12a_c5,0.0,1364.6,00,1311
ERZ920352@3,Cas9,Cas9_c11,0.0,1503.5,00,1433
ERZ920352@319,Cas9,Cas9_c11,0.0,1485.1,00,1428
ERZ920352@320,Cas9,Cas9_c13,0.0,2332.1,00,1509
ERZ920352@48,Cas9,Cas9_c2,0.0,1696.1,00,1359
ERZ920352@66,Cas9,Cas9_c2,0.0,1636.2,00,1321
ERZ920352@69,Cas12a,Cas12a_c5,4.00001e-40,125.4,00,122
ERZ920352@69,Cas12a,Cas12a_c5,0.0,1546.4,00,1114
ERZ920352@80,Cas9,Cas9_c18,0.0,967.5,00,1221
ERZ920352@84,Cas9,Cas9_c3,0.0,1067.3,00,1105
