sequence_id,spacerhost,phage_id,pident,algn_length,mismatch,gapopen,phagestart,phageend,phagelength,evalue,bitscore,phagecg,phagetaxonomy,completeness,phagehost,lifestyle,phagesource
GCA_014844295.1@14_10,Flavobacterium columnare,KM873719.2,100.0,30,0,0,44354,44383,47142,2.92e-07,60.0,30.198124814390564,Caudovirales,High-quality,Campylobacter coli,virulent,GENBANK
GCA_014844295.1@14_10,Flavobacterium columnare,NC_041845.1,100.0,30,0,0,45056,45085,46450,2.92e-07,60.0,29.82346609257266,Caudovirales,High-quality,Flavobacterium columnare,virulent,REFSEQ
GCA_014844295.1@14_9,Flavobacterium columnare,NC_041845.1,100.0,30,0,0,37336,37365,46450,2.92e-07,60.0,29.82346609257266,Caudovirales,High-quality,Flavobacterium columnare,virulent,REFSEQ
GCA_001589345.2@15_7,Riemerella anatipestifer,IMGVR_UViG_2834949002_000004|2834949002|2834949002|1763995-1802961,93.333,30,2,0,28448,28477,38967,0.017,44.1,34.22896296866579,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_001589345.2@15_8,Riemerella anatipestifer,IMGVR_UViG_2834949002_000004|2834949002|2834949002|1763995-1802961,100.0,30,0,0,8243,8214,38967,2.92e-07,60.0,34.22896296866579,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_018141745.1@6_4,Porphyromonas gingivalis,IMGVR_UViG_2858652038_000001|2858652038|2858652105|9513-66683,100.0,30,0,0,54902,54873,57171,2.92e-07,60.0,51.34596211365903,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_018141745.1@6_3,Porphyromonas gingivalis,MGV-GENOME-0211214,96.667,30,1,0,4445,4416,29957,7.11e-05,52.0,49.77801515505558,Caudovirales,Medium-quality,Bacteroides ovatus,virulent,MGV
GCA_018141745.1@6_8,Porphyromonas gingivalis,MGV-GENOME-0211214,96.667,30,1,0,4445,4416,29957,7.11e-05,52.0,49.77801515505558,Caudovirales,Medium-quality,Bacteroides ovatus,virulent,MGV
GCA_018141745.1@17_8,Porphyromonas gingivalis,IMGVR_UViG_2858652038_000001|2858652038|2858652105|9513-66683,100.0,30,0,0,53235,53206,57171,2.92e-07,60.0,51.34596211365903,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_004214925.1@5_2,Porphyromonas gingivalis,IMGVR_UViG_2855585092_000002|2855585092|2855585172|3283-47269,100.0,30,0,0,2017,1988,43987,2.92e-07,60.0,50.48764407665901,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_004214925.1@5_1,Porphyromonas gingivalis,MGV-GENOME-0272237,100.0,30,0,0,5402,5431,35387,2.92e-07,60.0,48.2013168677763,Caudovirales,Medium-quality,Ruminiclostridium siraeum,temperate,MGV
GCA_002753955.1@6_5,Porphyromonas gingivalis,SAMEA2738073_b1_ct2_vs2,100.0,30,0,0,16784,16813,23250,2.92e-07,60.0,52.79139784946236,Siphoviridae,Medium-quality,Porphyromonas,temperate,CHVD
GCA_002753955.1@6_6,Porphyromonas gingivalis,SAMEA2738073_b1_ct2_vs2,100.0,30,0,0,16784,16813,23250,2.92e-07,60.0,52.79139784946236,Siphoviridae,Medium-quality,Porphyromonas,temperate,CHVD
GCA_002753955.1@6_8,Porphyromonas gingivalis,IMGVR_UViG_2846822444_000001|2846822444|2846822444|1411026-1458836,96.667,30,1,0,23834,23805,47811,7.11e-05,52.0,50.235301499654895,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_002529435.1@2_5,Prevotella intermedia,IMGVR_UViG_2825910664_000001|2825910664|2825910664|1344290-1394369,96.667,30,1,0,26652,26623,50080,7.11e-05,52.0,42.903354632587856,Caudoviricetes,High-quality,Prevotella intermedia,temperate,IMG_VR
GCA_002529435.1@2_5,Prevotella intermedia,IMGVR_UViG_3300045988_176257|3300045988|Ga0495776_028221,96.667,30,1,0,26185,26156,49142,7.11e-05,52.0,42.3283545643238,Caudoviricetes,High-quality,Prevotella,virulent,IMG_VR
GCA_002529435.1@2_5,Prevotella intermedia,MGV-GENOME-0271462,96.667,30,1,0,12498,12469,35963,7.11e-05,52.0,43.09707199065706,Caudovirales,Medium-quality,Faecalibacterium prausnitzii,virulent,MGV
GCA_002529435.1@2_8,Prevotella intermedia,IMGVR_UViG_3300045988_098293|3300045988|Ga0495776_015574,100.0,30,0,0,22499,22528,45420,2.92e-07,60.0,42.54953764861295,Caudoviricetes,Complete,Prevotella,virulent,IMG_VR
GCA_002529435.1@2_8,Prevotella intermedia,SAMEA2738138_b1_ct9,100.0,30,0,0,35456,35427,45365,2.92e-07,60.0,42.56144604871597,Siphoviridae,High-quality,Prevotella,virulent,CHVD
GCA_002529435.1@2_11,Prevotella intermedia,MGV-GENOME-0361688,96.667,30,1,0,15917,15888,93786,7.11e-05,52.0,32.562429360458914,,High-quality,Prevotella copri,virulent,MGV
GCA_002529435.1@2_11,Prevotella intermedia,IMGVR_UViG_3300045988_058211|3300045988|Ga0495776_132035,96.667,30,1,0,78632,78661,91261,7.11e-05,52.0,32.627299722773145,Caudoviricetes,High-quality,Prevotella,virulent,IMG_VR
GCA_002529435.1@2_11,Prevotella intermedia,IMGVR_UViG_3300011980_000004|3300011980|Ga0119777_1000092,96.667,30,1,0,78601,78630,96437,7.11e-05,52.0,32.41494447152027,Caudoviricetes,High-quality,Prevotella,virulent,IMG_VR
GCA_002529435.1@2_1,Prevotella intermedia,SRS148408_a1_ct8244,93.333,30,2,0,72920,72949,88018,0.017,44.1,31.38676179872299,CrAss-like,High-quality,Prevotella,virulent,CHVD
GCA_001297745.1@15_8,Porphyromonas gingivalis,IMGVR_UViG_2531839003_000001|2531839003|2531840682|878-52163,100.0,30,0,0,34149,34178,51286,2.92e-07,60.0,52.12533634910111,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_001297745.1@15_11,Porphyromonas gingivalis,IMGVR_UViG_2858652038_000001|2858652038|2858652105|9513-66683,100.0,30,0,0,56078,56049,57171,2.92e-07,60.0,51.34596211365903,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_014844455.1@14_8,Flavobacterium columnare,Station191_SUR_ALL_assembly_NODE_18_length_111890_cov_446.688988,96.552,29,1,0,79274,79302,111890,0.000281,50.1,33.848422557869334,Caudovirales,Medium-quality,Cellulophaga baltica,virulent,GOV2
GCA_014844455.1@14_8,Flavobacterium columnare,Station188_DCM_ALL_assembly_NODE_2728_length_22965_cov_7.986469,96.552,29,1,0,22930,22958,22965,0.000281,50.1,29.97605051164816,Caudovirales,Low-quality,Clostridioides difficile,virulent,GOV2
GCA_014844455.1@14_8,Flavobacterium columnare,Station194_SUR_ALL_assembly_NODE_5263_length_10389_cov_61.048771,96.552,29,1,0,9760,9788,10389,0.000281,50.1,34.30551544903263,Caudovirales,Low-quality,Bacteroides xylanisolvens,virulent,GOV2
GCA_014844455.1@14_10,Flavobacterium columnare,KM873719.2,100.0,30,0,0,44354,44383,47142,2.92e-07,60.0,30.198124814390564,Caudovirales,High-quality,Campylobacter coli,virulent,GENBANK
GCA_014844455.1@14_10,Flavobacterium columnare,NC_041845.1,100.0,30,0,0,45056,45085,46450,2.92e-07,60.0,29.82346609257266,Caudovirales,High-quality,Flavobacterium columnare,virulent,REFSEQ
GCA_014844455.1@14_9,Flavobacterium columnare,NC_041845.1,100.0,30,0,0,37336,37365,46450,2.92e-07,60.0,29.82346609257266,Caudovirales,High-quality,Flavobacterium columnare,virulent,REFSEQ
GCA_000010505.1@5_5,Porphyromonas gingivalis,TemPhD_cluster_26955,100.0,30,0,0,14146,14175,48785,2.92e-07,60.0,48.87362918929999,Caudovirales,High-quality,Porphyromonas gulae,temperate,TEMPHD
GCA_002754115.1@5_5,Porphyromonas gingivalis,IMGVR_UViG_2858652038_000001|2858652038|2858652105|9513-66683,90.0,30,3,0,23049,23020,57171,4.2,36.2,51.34596211365903,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_021406745.1@6_1,Porphyromonas gingivalis,TemPhD_cluster_59316,100.0,30,0,0,12155,12126,47858,2.92e-07,60.0,48.44122194826361,Caudovirales,High-quality,Porphyromonas gingivalis,temperate,TEMPHD
GCA_002529185.1@5_1,Porphyromonas gingivalis,IMGVR_UViG_2639763162_000001|2639763162|2639848518|21614-75019,100.0,30,0,0,7016,6987,53406,2.92e-07,60.0,49.39145414372917,Caudoviricetes,High-quality,Porphyromonas gulae,temperate,IMG_VR
GCA_002529185.1@5_1,Porphyromonas gingivalis,IMGVR_UViG_3300045988_183125|3300045988|Ga0495776_172817,100.0,30,0,0,756,727,43617,2.92e-07,60.0,50.37943920948255,Caudoviricetes,High-quality,Porphyromonas,temperate,IMG_VR
GCA_002529185.1@5_6,Porphyromonas gingivalis,TemPhD_cluster_59316,100.0,30,0,0,35280,35251,47858,2.92e-07,60.0,48.44122194826361,Caudovirales,High-quality,Porphyromonas gingivalis,temperate,TEMPHD
GCA_002529185.1@5_6,Porphyromonas gingivalis,TemPhD_cluster_26955,100.0,30,0,0,36308,36279,48785,2.92e-07,60.0,48.87362918929999,Caudovirales,High-quality,Porphyromonas gulae,temperate,TEMPHD
GCA_900157275.1@5_3,Porphyromonas gingivalis,TemPhD_cluster_59316,100.0,30,0,0,2924,2895,47858,2.92e-07,60.0,48.44122194826361,Caudovirales,High-quality,Porphyromonas gingivalis,temperate,TEMPHD
GCA_900157275.1@5_3,Porphyromonas gingivalis,TemPhD_cluster_26955,100.0,30,0,0,2919,2890,48785,2.92e-07,60.0,48.87362918929999,Caudovirales,High-quality,Porphyromonas gulae,temperate,TEMPHD
GCA_900157275.1@5_5,Porphyromonas gingivalis,IMGVR_UViG_2855585092_000002|2855585092|2855585172|3283-47269,100.0,30,0,0,23206,23177,43987,2.92e-07,60.0,50.48764407665901,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_900157275.1@5_5,Porphyromonas gingivalis,IMGVR_UViG_2846822444_000001|2846822444|2846822444|1411026-1458836,100.0,30,0,0,25127,25156,47811,2.92e-07,60.0,50.235301499654895,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_900157275.1@5_5,Porphyromonas gingivalis,IMGVR_UViG_2571042235_000001|2571042235|2571059602|13605-56115,100.0,30,0,0,21599,21570,42511,2.92e-07,60.0,50.859777469360864,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_000467795.1@7_3,Porphyromonas gingivalis,MGV-GENOME-0211214,96.552,29,1,0,9843,9815,29957,0.000281,50.1,49.77801515505558,Caudovirales,Medium-quality,Bacteroides ovatus,virulent,MGV
GCA_900683625.1@14_2,Chryseobacterium taihuense,IMGVR_UViG_2918673184_000001|2918673184|2918673184|233669-286297,93.333,30,2,0,10109,10080,52629,0.017,44.1,34.7299017651865,Caudoviricetes,High-quality,Chryseobacterium rhizosphaerae,temperate,IMG_VR
GCA_900683625.1@14_2,Chryseobacterium taihuense,IMGVR_UViG_2731639187_000001|2731639187|2731645518|1315080-1358563,93.333,30,2,0,23462,23433,43484,0.017,44.1,35.378530034035506,Caudoviricetes,High-quality,Chryseobacterium sp002754245,temperate,IMG_VR
GCA_000834035.1@4_2,Prevotella pectinovora,uvig_369240,100.0,30,0,0,24496,24467,94884,2.92e-07,60.0,29.374815564267948,,Complete,Prevotella copri,virulent,GPD
GCA_000834035.1@4_2,Prevotella pectinovora,IMGVR_UViG_3300045988_042533|3300045988|Ga0495776_002888,100.0,30,0,0,70289,70318,94904,2.92e-07,60.0,29.3738936188148,Crassvirales,Complete,Prevotella,virulent,IMG_VR
GCA_000834035.1@4_7,Prevotella pectinovora,uvig_9877,100.0,29,0,0,12051,12079,23202,1.15e-06,58.0,29.027670028445822,,Low-quality,Prevotella copri,virulent,GPD
GCA_000834035.1@4_7,Prevotella pectinovora,IMGVR_UViG_3300045988_078285|3300045988|Ga0495776_116540,100.0,29,0,0,34896,34924,90646,1.15e-06,58.0,29.20150916753084,Crassvirales,High-quality,Prevotella,virulent,IMG_VR
GCA_000834035.1@4_7,Prevotella pectinovora,IMGVR_UViG_3300045988_073329|3300045988|Ga0495776_010840,100.0,29,0,0,21606,21634,90731,1.15e-06,58.0,29.19068455103548,Crassvirales,Complete,Prevotella,virulent,IMG_VR
GCA_002754095.1@15_4,Porphyromonas gingivalis,IMGVR_UViG_2858652038_000001|2858652038|2858652105|9513-66683,100.0,30,0,0,28474,28445,57171,2.92e-07,60.0,51.34596211365903,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_002754095.1@15_4,Porphyromonas gingivalis,IMGVR_UViG_2531839003_000001|2531839003|2531840682|878-52163,100.0,30,0,0,24018,23989,51286,2.92e-07,60.0,52.12533634910111,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_002754095.1@15_4,Porphyromonas gingivalis,SAMEA2738073_b1_ct2_vs2,100.0,30,0,0,317,346,23250,2.92e-07,60.0,52.79139784946236,Siphoviridae,Medium-quality,Porphyromonas,temperate,CHVD
GCA_025907745.1@15_6,Riemerella anatipestifer,IMGVR_UViG_2834949002_000004|2834949002|2834949002|1763995-1802961,100.0,30,0,0,12192,12163,38967,2.92e-07,60.0,34.22896296866579,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_025907745.1@15_11,Riemerella anatipestifer,IMGVR_UViG_2834949002_000004|2834949002|2834949002|1763995-1802961,100.0,30,0,0,33,4,38967,2.92e-07,60.0,34.22896296866579,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_016728765.1@6_7,Chryseobacterium sp.,IMGVR_UViG_2918673184_000001|2918673184|2918673184|233669-286297,93.333,30,2,0,10080,10109,52629,0.017,44.1,34.7299017651865,Caudoviricetes,High-quality,Chryseobacterium rhizosphaerae,temperate,IMG_VR
GCA_016728765.1@6_7,Chryseobacterium sp.,IMGVR_UViG_2731639187_000001|2731639187|2731645518|1315080-1358563,93.333,30,2,0,23433,23462,43484,0.017,44.1,35.378530034035506,Caudoviricetes,High-quality,Chryseobacterium sp002754245,temperate,IMG_VR
GCA_002763715.1@13_1,Prevotella intermedia,SRS098626_a1_ct21772,100.0,30,0,0,44738,44767,98664,2.92e-07,60.0,32.95021487067218,CrAss-like,High-quality,Prevotella,virulent,CHVD
GCA_002892595.1@14_7,Porphyromonas gingivalis,MGV-GENOME-0211214,96.667,30,1,0,13760,13789,29957,7.11e-05,52.0,49.77801515505558,Caudovirales,Medium-quality,Bacteroides ovatus,virulent,MGV
GCA_002892595.1@14_2,Porphyromonas gingivalis,Station125_SUR_ALL_assembly_NODE_972_length_19599_cov_4.985520,93.103,29,2,0,16324,16352,19599,0.069,42.1,30.55257921322517,Caudovirales,Low-quality,Clostridioides difficile,virulent,GOV2
GCA_002892595.1@14_3,Porphyromonas gingivalis,TemPhD_cluster_26955,90.0,30,3,0,11975,11946,48785,4.2,36.2,48.87362918929999,Caudovirales,High-quality,Porphyromonas gulae,temperate,TEMPHD
GCA_002892595.1@14_5,Porphyromonas gingivalis,TemPhD_cluster_26955,90.0,30,3,0,11975,11946,48785,4.2,36.2,48.87362918929999,Caudovirales,High-quality,Porphyromonas gulae,temperate,TEMPHD
GCA_000380305.1@5_1,Porphyromonas gingivalis,IMGVR_UViG_2639763162_000001|2639763162|2639848518|21614-75019,100.0,30,0,0,7016,6987,53406,2.92e-07,60.0,49.39145414372917,Caudoviricetes,High-quality,Porphyromonas gulae,temperate,IMG_VR
GCA_000380305.1@5_1,Porphyromonas gingivalis,IMGVR_UViG_3300045988_183125|3300045988|Ga0495776_172817,100.0,30,0,0,756,727,43617,2.92e-07,60.0,50.37943920948255,Caudoviricetes,High-quality,Porphyromonas,temperate,IMG_VR
GCA_000380305.1@5_5,Porphyromonas gingivalis,TemPhD_cluster_59316,100.0,30,0,0,35280,35251,47858,2.92e-07,60.0,48.44122194826361,Caudovirales,High-quality,Porphyromonas gingivalis,temperate,TEMPHD
GCA_000380305.1@5_5,Porphyromonas gingivalis,TemPhD_cluster_26955,100.0,30,0,0,36308,36279,48785,2.92e-07,60.0,48.87362918929999,Caudovirales,High-quality,Porphyromonas gulae,temperate,TEMPHD
GCA_009496935.1@14_6,Riemerella anatipestifer,IMGVR_UViG_2834949002_000004|2834949002|2834949002|1763995-1802961,93.333,30,2,0,28448,28477,38967,0.017,44.1,34.22896296866579,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_009496935.1@14_7,Riemerella anatipestifer,IMGVR_UViG_2834949002_000004|2834949002|2834949002|1763995-1802961,100.0,30,0,0,8243,8214,38967,2.92e-07,60.0,34.22896296866579,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_018141805.1@6_3,Porphyromonas gingivalis,IMGVR_UViG_2855585092_000002|2855585092|2855585172|3283-47269,100.0,30,0,0,7290,7319,43987,2.92e-07,60.0,50.48764407665901,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_018141805.1@6_3,Porphyromonas gingivalis,IMGVR_UViG_2846829876_000002|2846829876|2846829876|620851-664599,100.0,30,0,0,6064,6093,43749,2.92e-07,60.0,50.54515531783584,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_018141805.1@6_2,Porphyromonas gingivalis,MGV-GENOME-0211214,96.667,30,1,0,10518,10489,29957,7.11e-05,52.0,49.77801515505558,Caudovirales,Medium-quality,Bacteroides ovatus,virulent,MGV
GCA_017132675.1@14_8,Flavobacterium columnare,Station191_SUR_ALL_assembly_NODE_18_length_111890_cov_446.688988,96.552,29,1,0,79274,79302,111890,0.000281,50.1,33.848422557869334,Caudovirales,Medium-quality,Cellulophaga baltica,virulent,GOV2
GCA_017132675.1@14_8,Flavobacterium columnare,Station188_DCM_ALL_assembly_NODE_2728_length_22965_cov_7.986469,96.552,29,1,0,22930,22958,22965,0.000281,50.1,29.97605051164816,Caudovirales,Low-quality,Clostridioides difficile,virulent,GOV2
GCA_017132675.1@14_8,Flavobacterium columnare,Station194_SUR_ALL_assembly_NODE_5263_length_10389_cov_61.048771,96.552,29,1,0,9760,9788,10389,0.000281,50.1,34.30551544903263,Caudovirales,Low-quality,Bacteroides xylanisolvens,virulent,GOV2
GCA_017132675.1@14_9,Flavobacterium columnare,KM873719.2,100.0,30,0,0,15775,15804,47142,2.92e-07,60.0,30.198124814390564,Caudovirales,High-quality,Campylobacter coli,virulent,GENBANK
GCA_017132675.1@14_9,Flavobacterium columnare,NC_041845.1,100.0,30,0,0,15797,15826,46450,2.92e-07,60.0,29.82346609257266,Caudovirales,High-quality,Flavobacterium columnare,virulent,REFSEQ
GCA_017132675.1@14_10,Flavobacterium columnare,KM873719.2,100.0,30,0,0,41831,41860,47142,2.92e-07,60.0,30.198124814390564,Caudovirales,High-quality,Campylobacter coli,virulent,GENBANK
GCA_000769095.1@18_7,Porphyromonas gulae,TemPhD_cluster_59316,93.333,30,2,0,15235,15206,47858,0.017,44.1,48.44122194826361,Caudovirales,High-quality,Porphyromonas gingivalis,temperate,TEMPHD
GCA_007990835.1@8_2,Flavobacterium columnare,IMGVR_UViG_3300020045_012053|3300020045|Ga0206662_1000191,90.0,30,3,0,6089,6118,49567,4.2,36.2,34.59963282022313,Caudoviricetes,High-quality,Flavobacteriaceae,virulent,IMG_VR
GCA_019391755.1@12_3,Prevotella buccae,MGV-GENOME-0303693,100.0,30,0,0,1301,1330,47752,2.92e-07,60.0,51.10990115597252,Caudovirales,Medium-quality,Prevotella,temperate,MGV
GCA_019391755.1@12_6,Prevotella buccae,SAMEA2579955_b1_ct2_vs5,100.0,30,0,0,47904,47933,51350,2.92e-07,60.0,50.6952288218111,Siphoviridae,High-quality,Prevotella,temperate,CHVD
GCA_019391755.1@12_6,Prevotella buccae,MGV-GENOME-0250011,100.0,30,0,0,2378,2349,36742,2.92e-07,60.0,51.24652985683959,Caudovirales,Medium-quality,Prevotella,temperate,MGV
GCA_019391755.1@12_6,Prevotella buccae,Ma_2019_SRR413635_NODE_3103_length_5644_cov_1.752729,100.0,30,0,0,2099,2070,5644,2.92e-07,60.0,44.011339475549256,Caudovirales,Not-determined,Bacillus velezensis,virulent,GVD
GCA_019391755.1@12_2,Prevotella buccae,OTU_841,100.0,29,0,0,51877,51905,56445,1.15e-06,58.0,46.98024625741873,Bertilviridae,Medium-quality,Prevotella,virulent,IGVD
GCA_014844475.1@14_8,Flavobacterium columnare,Station191_SUR_ALL_assembly_NODE_18_length_111890_cov_446.688988,96.552,29,1,0,79274,79302,111890,0.000281,50.1,33.848422557869334,Caudovirales,Medium-quality,Cellulophaga baltica,virulent,GOV2
GCA_014844475.1@14_8,Flavobacterium columnare,Station188_DCM_ALL_assembly_NODE_2728_length_22965_cov_7.986469,96.552,29,1,0,22930,22958,22965,0.000281,50.1,29.97605051164816,Caudovirales,Low-quality,Clostridioides difficile,virulent,GOV2
GCA_014844475.1@14_8,Flavobacterium columnare,Station194_SUR_ALL_assembly_NODE_5263_length_10389_cov_61.048771,96.552,29,1,0,9760,9788,10389,0.000281,50.1,34.30551544903263,Caudovirales,Low-quality,Bacteroides xylanisolvens,virulent,GOV2
GCA_014844475.1@14_10,Flavobacterium columnare,KM873719.2,100.0,30,0,0,44354,44383,47142,2.92e-07,60.0,30.198124814390564,Caudovirales,High-quality,Campylobacter coli,virulent,GENBANK
GCA_014844475.1@14_10,Flavobacterium columnare,NC_041845.1,100.0,30,0,0,45056,45085,46450,2.92e-07,60.0,29.82346609257266,Caudovirales,High-quality,Flavobacterium columnare,virulent,REFSEQ
GCA_014844475.1@14_9,Flavobacterium columnare,NC_041845.1,100.0,30,0,0,37336,37365,46450,2.92e-07,60.0,29.82346609257266,Caudovirales,High-quality,Flavobacterium columnare,virulent,REFSEQ
GCA_023822445.1@15_1,Porphyromonas gingivalis,MGV-GENOME-0211214,96.667,30,1,0,13789,13760,29957,7.11e-05,52.0,49.77801515505558,Caudovirales,Medium-quality,Bacteroides ovatus,virulent,MGV
GCA_023822445.1@15_3,Porphyromonas gingivalis,TemPhD_cluster_26955,90.0,30,3,0,11946,11975,48785,4.2,36.2,48.87362918929999,Caudovirales,High-quality,Porphyromonas gulae,temperate,TEMPHD
GCA_023822445.1@15_5,Porphyromonas gingivalis,TemPhD_cluster_26955,90.0,30,3,0,11946,11975,48785,4.2,36.2,48.87362918929999,Caudovirales,High-quality,Porphyromonas gulae,temperate,TEMPHD
GCA_023822445.1@15_6,Porphyromonas gingivalis,Station125_SUR_ALL_assembly_NODE_972_length_19599_cov_4.985520,93.103,29,2,0,16352,16324,19599,0.069,42.1,30.55257921322517,Caudovirales,Low-quality,Clostridioides difficile,virulent,GOV2
GCA_002355195.1@17_2,Prevotella intermedia,IMGVR_UViG_3300011976_000131|3300011976|Ga0119798_1000140|28726-78166,96.667,30,1,0,2833,2862,49441,7.11e-05,52.0,42.71353734754556,Caudoviricetes,Medium-quality,Bacteroidaceae,temperate,IMG_VR
GCA_002355195.1@17_3,Prevotella intermedia,MGV-GENOME-0317514,100.0,30,0,0,24977,25006,29696,2.92e-07,60.0,43.571524784482754,Caudovirales,Medium-quality,Parabacteroides distasonis,virulent,MGV
GCA_002355195.1@17_3,Prevotella intermedia,uvig_222483,100.0,30,0,0,13906,13935,31065,2.92e-07,60.0,42.53017865765331,Caudovirales,Low-quality,Bacteroides fragilis,virulent,GPD
